loan_id,reporting_month,conflict__current_balance,conflict__current_status,conflict__days_past_due,conflict__servicer_name,current_balance,current_balance__servicer,current_status,current_status__servicer,days_past_due,days_past_due__servicer,servicer_name,servicer_name__servicer
0TU5KSVIW9KN,2022-02-01,True,False,False,False,213708.74,238107.43,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0TU5KSVIW9KN,2022-04-01,True,False,False,False,213090.96,222740.24,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0TZPTE4NEZ1Y,2020-02-01,True,False,False,False,462997.36,545136.72,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0TZPTE4NEZ1Y,2022-03-01,True,False,False,False,446364.57,478568.2,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0TZPTE4NEZ1Y,2022-07-01,True,False,False,False,443556.16,471443.03,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0TZPTE4NEZ1Y,2022-10-01,True,False,False,False,441422.14,515163.21,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0TZPTE4NEZ1Y,2022-11-01,True,False,False,False,440705.46,476271.09,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0TZPTE4NEZ1Y,2023-09-01,True,False,False,False,433389.51,484363.87,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0TZPTE4NEZ1Y,2023-12-01,True,False,False,False,431140.89,504802.79,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0U6PJ2IMHBVX,2021-09-01,True,False,False,False,435706.91,449972.45,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0U6PJ2IMHBVX,2022-02-01,True,False,False,False,432437.63,468581.85,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0U6PJ2IMHBVX,2023-03-01,True,False,False,False,425057.71,462784.03,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0UCVFUL1WGX8,2023-11-01,False,True,False,False,219956.43,219956.43,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0UMEN2J8RMAL,2021-05-01,True,False,False,False,274300.31,286963.07,30-DPD,30-DPD,47,47,Atlas Mortgage Services,Atlas Mortgage Services
0UMEN2J8RMAL,2022-08-01,True,False,False,False,269015.64,307088.69,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0UMEN2J8RMAL,2022-11-01,True,False,False,False,267842.08,277529.44,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0UMEN2J8RMAL,2023-01-01,True,False,False,False,267051.43,306812.2,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0UMEN2J8RMAL,2023-08-01,True,False,False,False,264231.1,272589.0,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0UMFM4SV2M2R,2020-02-01,True,False,False,False,243851.75,264482.98,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0V1O1Y1UG5F0,2020-11-01,True,False,False,False,225646.19,252573.09,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0V1O1Y1UG5F0,2020-12-01,True,False,False,False,225291.33,238701.37,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0VERXDVPWDP6,2020-10-01,True,False,False,False,242529.4,269306.16,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0VERXDVPWDP6,2022-06-01,False,True,False,False,234888.8,234888.8,Current,30-DPD,0,0,Meridian Residential Capital,Meridian Residential Capital
0VO5859UID7X,2022-06-01,True,False,False,False,187623.6,214116.58,30-DPD,30-DPD,54,54,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0W8JWF2CCDTF,2018-08-01,True,False,False,False,372744.18,414213.06,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0W8JWF2CCDTF,2023-04-01,True,True,False,False,353813.33,382042.51,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0WQF37TYCURI,2022-09-01,True,False,False,False,340930.04,400032.31,60-DPD,60-DPD,69,69,Atlas Mortgage Services,Atlas Mortgage Services
0WT7DQGBSGI2,2020-03-01,True,False,False,False,184561.27,212371.54,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0WT7DQGBSGI2,2021-02-01,True,False,False,False,181834.93,198039.71,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0WT7DQGBSGI2,2021-10-01,True,False,False,False,179777.67,188786.25,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0WXBN5JXP2VE,2020-04-01,True,False,False,False,352981.01,376606.79,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0WXBN5JXP2VE,2021-08-01,True,False,False,False,345536.01,361406.29,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0WXBN5JXP2VE,2021-09-01,True,False,False,False,345023.91,389929.8,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0X2SDJ552R3O,2018-09-01,True,False,False,False,619168.16,644709.71,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0X2SDJ552R3O,2019-03-01,False,True,False,False,614112.75,614112.75,Current,60-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0X3X3YPULYPN,2022-09-01,True,False,False,False,328378.36,359272.34,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0X79FG44IDRL,2022-09-01,True,False,False,False,259520.28,279585.54,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0X79FG44IDRL,2023-05-01,True,False,False,False,251948.76,292895.79,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0XNK1FAOU5G1,2021-03-01,True,False,False,False,307476.33,337139.02,30-DPD,30-DPD,43,43,Atlas Mortgage Services,Atlas Mortgage Services
0XZP8YB67ER6,2019-03-01,True,False,False,False,430416.33,496452.38,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0XZP8YB67ER6,2019-04-01,True,True,False,False,429884.1,456840.65,Current,30-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0YG7D289GNF1,2022-12-01,False,True,False,False,168722.72,168722.72,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0YK535EQV563,2020-11-01,False,True,False,False,386000.0,386000.0,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0YK535EQV563,2022-05-01,True,False,False,False,374355.23,440509.13,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0YK535EQV563,2022-06-01,True,False,False,False,373691.41,408983.68,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0YKQAVW0M71Q,2023-02-01,True,False,False,False,298873.15,350712.58,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0YPZV5KY8NOT,2023-01-01,True,False,False,False,224299.2,241307.61,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0Z2BHWED1GNH,2019-07-01,True,True,False,False,409140.91,444875.95,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0Z2BHWED1GNH,2019-10-01,True,False,False,False,407455.9,449689.68,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0Z2BHWED1GNH,2021-01-01,True,False,False,False,402286.17,471462.95,90-DPD,90-DPD,95,95,Atlas Mortgage Services,Atlas Mortgage Services
0Z4CO84X6HI3,2023-10-01,True,False,False,False,158000.0,180254.72,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0ZIU3VSJ3KWI,2020-11-01,True,False,False,False,305637.75,341513.47,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0ZKZUWZ9VT6W,2023-09-01,False,True,False,False,292612.82,292612.82,Current,60-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0ZSMU8C0XFMM,2020-03-01,True,False,False,False,487727.28,537507.39,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0ZWIVMY4XFBR,2022-03-01,True,False,False,False,412115.01,424515.48,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0ZZAHYVZPEUE,2023-03-01,True,False,False,False,340723.18,394437.55,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0ZZHF0GG5CUQ,2023-10-01,True,False,False,False,330914.1,362676.41,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0ZZHF0GG5CUQ,2023-12-01,True,False,False,False,328803.39,381507.89,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
10KMH7TW5NBZ,2021-02-01,True,False,False,False,238044.5,275984.52,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
10KMH7TW5NBZ,2022-09-01,True,True,False,False,217737.5,227517.67,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
10KMH7TW5NBZ,2023-02-01,True,False,False,False,211838.43,224400.95,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
1140Q8DXLXRM,2018-12-01,True,False,False,False,174473.47,190565.89,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
11CQ519CAL62,2022-12-01,False,True,False,False,265058.24,265058.24,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
11MS59YY8XF2,2021-11-01,True,False,False,False,378931.24,404647.53,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
11MS59YY8XF2,2022-11-01,False,True,False,False,359043.39,359043.39,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
11OYWGUM3D52,2022-01-01,False,True,False,False,308316.78,308316.78,Current,30-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
11OYWGUM3D52,2023-05-01,True,False,False,False,299640.06,329997.17,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
11PFZWSIUVRH,2021-11-01,True,False,False,False,368552.16,398823.8,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
11ZWKJZS1K5K,2022-11-01,False,True,False,False,204053.07,204053.07,Current,30-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
122GQXM5JATX,2019-07-01,True,False,False,False,442908.4,504005.79,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
122GQXM5JATX,2020-08-01,True,False,False,False,436414.06,497742.04,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
122GQXM5JATX,2021-01-01,True,False,False,False,434737.6,500093.72,30-DPD,30-DPD,51,51,Atlas Mortgage Services,Atlas Mortgage Services
12MIF063748D,2020-11-01,False,True,False,False,217338.69,217338.69,Current,60-DPD,0,0,Meridian Residential Capital,Meridian Residential Capital
12MIF063748D,2021-05-01,True,False,False,False,215330.03,229474.68,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
12MIF063748D,2021-10-01,True,False,False,False,213627.42,231566.48,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
12OA8IOV2PE2,2023-08-01,True,False,False,False,366496.13,387919.54,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
12WEL04ICGCY,2020-07-01,True,False,False,False,945997.55,1103587.01,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
12YVFDGSU51X,2019-02-01,True,False,False,False,244631.86,281224.56,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
1374YVTI53SW,2022-08-01,True,False,False,False,317806.89,340661.24,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
1374YVTI53SW,2022-09-01,True,False,False,False,317270.76,353310.41,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
13CN2HL0SRKX,2023-11-01,True,False,False,False,309699.69,319470.51,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
13OUQIJB3HCH,2021-12-01,False,True,False,False,364352.39,364352.39,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
13OUQIJB3HCH,2022-01-01,True,False,False,False,363766.66,382214.21,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
13W4CK09G31R,2023-06-01,False,True,False,False,205869.12,205869.12,Current,30-DPD,0,0,Meridian Residential Capital,Meridian Residential Capital
13XN4LLZLLFL,2022-09-01,True,False,False,False,354000.0,371830.59,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
13XN4LLZLLFL,2023-01-01,False,True,False,False,352472.66,352472.66,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
145TNBMB77T7,2020-05-01,True,False,False,False,161292.18,186319.54,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
145TNBMB77T7,2020-06-01,False,True,False,False,160822.02,160822.02,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
14T2M4XJJSRG,2020-11-01,False,True,False,False,457534.51,457534.51,Current,60-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
14UGQAJD5M7K,2023-11-01,True,False,False,False,247905.8,275523.72,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
156HJAMF7H4N,2020-04-01,True,False,False,False,299158.58,352339.01,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
156HJAMF7H4N,2021-05-01,True,True,False,False,293545.06,338383.82,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
15LZZB1OUMKM,2020-02-01,True,False,False,False,276936.9,294924.21,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
15LZZB1OUMKM,2020-11-01,True,False,False,False,268674.46,305469.34,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
15N53JKCONIM,2021-04-01,False,True,False,False,191398.75,191398.75,90-DPD,Current,94,94,Atlas Mortgage Services,Atlas Mortgage Services
15N53JKCONIM,2023-03-01,True,False,False,False,184181.5,214349.93,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
15N53JKCONIM,2023-04-01,True,False,False,False,183841.07,216728.09,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
15N53JKCONIM,2023-09-01,True,False,False,False,182122.33,202099.36,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
15P49NOGJRGD,2019-02-01,True,False,False,False,231411.53,245616.8,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
16PUQER9F60T,2021-10-01,True,False,False,False,277283.7,287614.6,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
16PUQER9F60T,2021-11-01,True,False,False,False,276900.58,325049.88,30-DPD,30-DPD,39,39,Cornerstone Loan Servicing,Cornerstone Loan Servicing
16PUQER9F60T,2021-12-01,True,False,False,False,276900.58,289509.24,30-DPD,30-DPD,36,36,Cornerstone Loan Servicing,Cornerstone Loan Servicing
16UFOK581AUC,2020-06-01,True,False,False,False,450249.65,468893.03,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
16UFOK581AUC,2021-09-01,True,False,False,False,438752.89,480553.03,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
16UTHWHUQGRT,2020-07-01,False,True,False,False,499283.67,499283.67,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
16UTHWHUQGRT,2021-02-01,False,True,False,False,483454.41,483454.41,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
16UTHWHUQGRT,2023-01-01,True,False,False,False,435964.41,477773.99,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
170WPQCLS1TL,2023-05-01,True,False,False,False,476458.25,506991.44,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
170WPQCLS1TL,2023-11-01,False,True,False,False,473327.39,473327.39,Current,30-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
1772750H0HTT,2022-02-01,False,True,False,False,389672.81,389672.81,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
179V6IOVP7S5,2021-05-01,False,True,False,False,368160.93,368160.93,30-DPD,Current,46,46,Northgate Financial Servicing,Northgate Financial Servicing
179V6IOVP7S5,2021-09-01,True,False,False,False,367587.86,412021.18,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
179V6IOVP7S5,2022-08-01,True,False,False,False,361166.47,380505.17,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
179V6IOVP7S5,2023-09-01,True,False,False,False,353909.21,405872.55,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
17RV8LAGNXHW,2021-11-01,True,False,False,False,187043.72,206281.38,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
17SIMDEJ0XVT,2020-10-01,True,False,False,False,221530.23,257428.24,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
17WAL92P5MDL,2023-08-01,True,False,False,False,227386.03,251643.64,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
1842RQD4IS9U,2019-06-01,True,False,False,False,428000.0,493059.09,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
