loan_id,reporting_month,current_balance,current_status,days_past_due,servicer_name,last_updated_at,source_system
E54THJOUKYB6,2022-06-01,364121.41,Current,0,Northgate Financial Servicing,2022-06-23,SubServicerRemittance
TJF7OS860RAW,2024-04-01,434667.34,Current,0,Meridian Residential Capital,2024-04-02,SubServicerRemittance
3CV01L0QQZJN,2023-03-01,315283.09,Current,0,Meridian Residential Capital,2023-03-21,SubServicerRemittance
1HCDJ760SJFZ,2023-05-01,443985.11,Current,0,Northgate Financial Servicing,2024-04-17,SubServicerRemittance
V5EY5GW2GV6I,2020-02-01,509006.85,Current,0,Atlas Mortgage Services,2020-02-04,SubServicerRemittance
2H3UY3VSFWYB,2021-04-01,0.0,Prepaid,0,Northgate Financial Servicing,2021-04-17,SubServicerRemittance
62B8SEQ38Z56,2024-04-01,458637.32,Current,0,Northgate Financial Servicing,2025-01-16,SubServicerRemittance
42AXY72FCRW4,2019-11-01,332687.17,Current,0,Beacon Home Loans,2019-11-23,SubServicerRemittance
7135U7B1RVWL,2024-02-01,397055.45,Current,0,Beacon Home Loans,2024-12-18,SubServicerRemittance
XTRNZ9SX5EQQ,2025-03-01,430553.72,Current,0,Beacon Home Loans,2025-03-25,SubServicerRemittance
TS0XV1A4MWEA,2020-04-01,544000.0,Current,0,Atlas Mortgage Services,2020-04-13,SubServicerRemittance
DR00R4MBR75V,2022-09-01,402640.64,Current,0,Meridian Residential Capital,2022-09-04,SubServicerRemittance
I5BW8ODSXL96,2024-08-01,367784.96,60-DPD,0,Cornerstone Loan Servicing,2024-08-09,SubServicerRemittance
TP2WJH2ZZHWT,2021-12-01,281269.6,Current,0,Beacon Home Loans,2022-08-22,SubServicerRemittance
LQBQ1B8IF7XL,2022-04-01,422856.13,Current,0,Northgate Financial Servicing,2022-04-09,SubServicerRemittance
APMLPTPC98IP,2025-01-01,460611.27,Current,0,Atlas Mortgage Services,2025-07-29,SubServicerRemittance
YXSPYWE9J8OW,2023-01-01,270297.55,Current,0,Northgate Financial Servicing,2023-11-30,SubServicerRemittance
VPPZ7UERE58Z,2020-07-01,341748.18,90-DPD,108,Atlas Mortgage Services,2020-07-08,SubServicerRemittance
40VVDVBPWPBW,2021-09-01,195430.72,Current,0,Beacon Home Loans,2021-09-02,SubServicerRemittance
Y2MDXH25SZP2,2025-03-01,227761.05,Current,0,Cornerstone Loan Servicing,2025-07-15,SubServicerRemittance
O19DGYV8ZJR4,2019-09-01,198194.25,Current,0,Meridian Residential Capital,2019-09-16,SubServicerRemittance
LWRF79BL3AWM,2024-04-01,263020.33,Current,0,Northgate Financial Servicing,2024-04-17,SubServicerRemittance
8NR719TQTK2S,2025-03-01,322311.99,Current,0,Atlas Mortgage Services,2025-03-16,SubServicerRemittance
6LCLYWTYSMHS,2022-07-01,656630.79,Current,0,Northgate Financial Servicing,2022-07-06,SubServicerRemittance
8KCY18CH9J7Q,2024-01-01,389559.28,Current,0,Atlas Mortgage Services,2024-01-08,SubServicerRemittance
QU73I5RES70W,2022-12-01,229658.2,Current,0,Northgate Financial Servicing,2022-12-10,SubServicerRemittance
K4MLIWRASM47,2022-11-01,482750.08,30-DPD,30,Beacon Home Loans,2023-05-16,SubServicerRemittance
QDU5IAR74KRG,2022-12-01,254992.88,Current,0,Northgate Financial Servicing,2022-12-10,SubServicerRemittance
EJ9X5FTHNKH9,2018-10-01,292897.86,Current,0,Cornerstone Loan Servicing,2019-10-31,SubServicerRemittance
T8IG8LD0OU5N,2020-09-01,320829.27,Current,0,Atlas Mortgage Services,2020-09-04,SubServicerRemittance
SF9W61TSC2C6,2020-02-01,219065.17,30-DPD,35,Meridian Residential Capital,2020-02-18,SubServicerRemittance
GDY3H0QJA2JF,2019-09-01,233324.62,Current,0,Meridian Residential Capital,2020-07-18,SubServicerRemittance
1KRAXYU6M3LX,2025-03-01,236859.19,Current,0,Northgate Financial Servicing,2025-08-11,SubServicerRemittance
431ZHMH177EE,2025-03-01,418754.45,Current,0,Atlas Mortgage Services,2025-08-03,SubServicerRemittance
6FT9O62SKIVG,2025-02-01,358379.85,Current,0,Atlas Mortgage Services,2025-02-12,SubServicerRemittance
AXR7B8I9L8AR,2022-10-01,284342.56,Current,0,Cornerstone Loan Servicing,2022-10-22,SubServicerRemittance
PKG777FXLEW5,2025-02-01,245021.58,Current,0,Beacon Home Loans,2025-02-13,SubServicerRemittance
BEYM89AVNAK4,2021-03-01,303488.53,Current,0,Meridian Residential Capital,2021-03-19,SubServicerRemittance
O609ETRHNUBT,2022-10-01,481208.67,30-DPD,31,Beacon Home Loans,2022-10-17,SubServicerRemittance
JBUB3UDL5YVR,2022-06-01,324709.87,Current,0,Atlas Mortgage Services,2022-06-03,SubServicerRemittance
NTLOE8QDVCZD,2019-11-01,238621.7,Current,0,Meridian Residential Capital,2020-11-22,SubServicerRemittance
FBTZDCQYA452,2019-09-01,294773.58,Current,0,Cornerstone Loan Servicing,2019-09-09,SubServicerRemittance
HTRCV9VKF4GW,2023-02-01,201339.94,Current,0,Northgate Financial Servicing,2023-02-15,SubServicerRemittance
F31DL6WE72GR,2020-11-01,287877.56,60-DPD,0,Beacon Home Loans,2021-06-17,SubServicerRemittance
K4J9658G1XOE,2023-01-01,302363.84,Current,0,Atlas Mortgage Services,2023-01-09,SubServicerRemittance
VZ42LWFI9SC1,2021-10-01,555818.94,Current,0,Beacon Home Loans,2021-10-13,SubServicerRemittance
XXOXTVQQQ1B4,2020-03-01,325188.01,Current,0,Northgate Financial Servicing,2020-03-06,SubServicerRemittance
QQ56R6GE48VJ,2023-06-01,310304.08,Current,0,Northgate Financial Servicing,2023-06-24,SubServicerRemittance
ZRY4QW1AX6MY,2022-03-01,682433.0,Current,0,Cornerstone Loan Servicing,2022-03-14,SubServicerRemittance
5BGZ36Z7VC6W,2024-12-01,317771.79,Current,0,Beacon Home Loans,2024-12-24,SubServicerRemittance
KD2ZRMOAZIFH,2021-03-01,763976.24,Current,0,Meridian Residential Capital,2021-03-03,SubServicerRemittance
6ETS95NC7W8Q,2025-04-01,157348.29,Current,0,Northgate Financial Servicing,2025-04-21,SubServicerRemittance
AC2RA8JIDWGJ,2018-09-01,218171.39,Current,0,Northgate Financial Servicing,2018-09-19,SubServicerRemittance
77VXV1MDVPGT,2021-12-01,400058.54,Current,0,Northgate Financial Servicing,2021-12-12,SubServicerRemittance
QA17ZKL5N5XJ,2021-08-01,288356.73,Current,0,Atlas Mortgage Services,2022-01-14,SubServicerRemittance
FD4MLGOBLD34,2019-09-01,314403.16,Current,0,Northgate Financial Servicing,2019-09-09,SubServicerRemittance
SY5CQN64FEH5,2024-02-01,272057.97,Current,0,Northgate Financial Servicing,2024-08-09,SubServicerRemittance
80F0OOC18DIE,2024-10-01,272615.26,Current,0,Atlas Mortgage Services,2024-10-22,SubServicerRemittance
62MK7PUMJLDM,2021-08-01,317762.16,Current,0,Meridian Residential Capital,2021-08-12,SubServicerRemittance
WUDIZTT7RWDV,2023-10-01,0.0,Prepaid,0,Meridian Residential Capital,2023-10-23,SubServicerRemittance
UK5DKL8G3ZPM,2024-03-01,264358.83,Current,0,Meridian Residential Capital,2024-03-05,SubServicerRemittance
9P4DKUETC8SR,2022-09-01,217343.81,Current,0,Cornerstone Loan Servicing,2023-03-14,SubServicerRemittance
Z1BPQUVYJF5O,2024-07-01,545107.83,Current,0,Atlas Mortgage Services,2024-07-06,SubServicerRemittance
1XNW3WSTCEGO,2019-07-01,198886.78,Current,0,Cornerstone Loan Servicing,2019-07-02,SubServicerRemittance
P1YF48ON8R4V,2023-12-01,449591.03,Current,0,Beacon Home Loans,2024-07-25,SubServicerRemittance
PXBON2J6EG41,2019-10-01,326333.09,Current,0,Meridian Residential Capital,2020-02-06,SubServicerRemittance
YJAR4TXZEF1T,2020-11-01,271262.56,Current,0,Cornerstone Loan Servicing,2020-11-07,SubServicerRemittance
VAALLTWZE0KB,2020-12-01,438936.53,Current,0,Atlas Mortgage Services,2020-12-13,SubServicerRemittance
0QGEYQC1WY6F,2021-02-01,346757.12,Current,0,Beacon Home Loans,2021-02-23,SubServicerRemittance
45NZJYZCFW2H,2024-02-01,378579.93,Current,0,Atlas Mortgage Services,2024-02-02,SubServicerRemittance
FTFACTYWEMVV,2022-08-01,347296.2,Current,0,Beacon Home Loans,2022-08-03,SubServicerRemittance
J3MSEVNYV963,2024-10-01,312163.18,Current,0,Atlas Mortgage Services,2024-10-11,SubServicerRemittance
JOSBZFQ80O68,2025-05-01,359940.77,30-DPD,48,Beacon Home Loans,2025-05-21,SubServicerRemittance
4KS1KRN6Q6U6,2020-06-01,411336.99,Current,0,Cornerstone Loan Servicing,2021-05-24,SubServicerRemittance
BRVWQKUJQK3Z,2023-10-01,298373.57,Current,0,Cornerstone Loan Servicing,2023-10-24,SubServicerRemittance
A0W76Y5EHFS7,2023-06-01,180141.92,Current,0,Beacon Home Loans,2024-05-09,SubServicerRemittance
XTAE0EB0SVYE,2023-03-01,470026.13,Current,0,Beacon Home Loans,2023-03-21,SubServicerRemittance
GRUX90ISX3PH,2019-12-01,376107.05,Current,0,Atlas Mortgage Services,2019-12-22,SubServicerRemittance
PASGQV4F10BI,2020-05-01,536133.78,Current,0,Beacon Home Loans,2020-10-02,SubServicerRemittance
NH9C5LEQSY6V,2022-10-01,207000.0,Current,0,Northgate Financial Servicing,2022-10-24,SubServicerRemittance
4XH9R6CZPHYG,2022-01-01,345288.37,Current,0,Cornerstone Loan Servicing,2022-01-12,SubServicerRemittance
FWWQJOZOG77Y,2020-07-01,180363.29,Current,0,Northgate Financial Servicing,2020-07-10,SubServicerRemittance
C5B7D2SKBP2S,2023-04-01,323418.84,Current,0,Cornerstone Loan Servicing,2023-04-15,SubServicerRemittance
YJCK58Z7URI4,2024-06-01,386515.76,Current,0,Northgate Financial Servicing,2024-06-23,SubServicerRemittance
ZBE0YMJY87GL,2025-02-01,373720.96,Current,0,Cornerstone Loan Servicing,2025-02-15,SubServicerRemittance
R3F54B1LWZCC,2019-03-01,318719.79,Current,0,Beacon Home Loans,2019-03-15,SubServicerRemittance
AS4PTQF1WJR9,2022-01-01,360782.18,Current,0,Northgate Financial Servicing,2022-01-24,SubServicerRemittance
V41HZWVAADLZ,2023-06-01,448538.35,Current,0,Atlas Mortgage Services,2023-06-21,SubServicerRemittance
QB3PLB6CJPU0,2024-08-01,548986.07,Current,0,Meridian Residential Capital,2024-08-09,SubServicerRemittance
66X7EOJK6C69,2023-06-01,353621.04,Current,0,Meridian Residential Capital,2023-06-06,SubServicerRemittance
ONAHCNQZ4L3M,2023-03-01,271923.39,Current,0,Cornerstone Loan Servicing,2023-03-10,SubServicerRemittance
V1L5BBOH7ADL,2024-12-01,543828.88,Current,0,Meridian Residential Capital,2024-12-20,SubServicerRemittance
Y9OPSNF7PQFQ,2025-06-01,325248.23,Current,0,Atlas Mortgage Services,2025-06-04,SubServicerRemittance
BP5KJSU063Y8,2019-07-01,246680.54,Current,0,Atlas Mortgage Services,2019-07-25,SubServicerRemittance
FC2T235ENBUZ,2023-03-01,313071.92,Current,0,Northgate Financial Servicing,2023-03-20,SubServicerRemittance
HDZROA103FRO,2023-02-01,301691.23,Current,0,Beacon Home Loans,2023-02-02,SubServicerRemittance
OD9FH5VRU9LE,2023-12-01,385692.55,Current,0,Beacon Home Loans,2023-12-15,SubServicerRemittance
LFQ620F5SI0N,2021-07-01,252754.46,Current,0,Beacon Home Loans,2021-07-13,SubServicerRemittance
AACELK2OUMUE,2021-05-01,240952.5,Current,0,Northgate Financial Servicing,2021-05-17,SubServicerRemittance
UYNSK5Z1C5LG,2021-11-01,422291.34,Current,0,Atlas Mortgage Services,2021-11-20,SubServicerRemittance
9U4ZARO9ZZWP,2023-10-01,441098.56,60-DPD,0,Cornerstone Loan Servicing,2023-10-10,SubServicerRemittance
VRBC799WV7AV,2018-07-01,333733.65,Current,0,Atlas Mortgage Services,2018-07-23,SubServicerRemittance
FKBMTFJLCP46,2023-07-01,0.0,Prepaid,0,Northgate Financial Servicing,2023-07-02,SubServicerRemittance
2SJW1HA7MKN2,2025-04-01,225574.31,Current,0,Atlas Mortgage Services,2025-04-18,SubServicerRemittance
6Q5F5LG238AR,2021-12-01,697899.93,Current,0,Northgate Financial Servicing,2021-12-18,SubServicerRemittance
HWDB4DA2NCRP,2019-02-01,300415.22,Current,0,Northgate Financial Servicing,2019-02-08,SubServicerRemittance
4AM0WXJB7QLJ,2021-12-01,380584.81,Current,0,Beacon Home Loans,2022-04-21,SubServicerRemittance
9R2W55T7Y9FK,2021-09-01,256379.23,60-DPD,0,Beacon Home Loans,2021-09-07,SubServicerRemittance
31AN2NBDDVDJ,2018-12-01,313450.36,Current,0,Northgate Financial Servicing,2018-12-15,SubServicerRemittance
ZVAHABNZPOYM,2018-05-01,344634.12,Current,0,Beacon Home Loans,2018-05-16,SubServicerRemittance
Y22CJHW6ZE0I,2021-10-01,320406.75,Current,0,Meridian Residential Capital,2021-10-23,SubServicerRemittance
7Z4W7NE16XBZ,2021-05-01,385005.89,Current,0,Beacon Home Loans,2021-05-23,SubServicerRemittance
13XN4LLZLLFL,2025-01-01,343114.85,Current,0,Beacon Home Loans,2025-01-25,SubServicerRemittance
33X31R9D63FW,2021-01-01,528856.31,Current,0,Northgate Financial Servicing,2021-01-24,SubServicerRemittance
F2ZSP8C4DXDC,2024-09-01,430229.31,Current,0,Meridian Residential Capital,2024-09-08,SubServicerRemittance
01N5YE6DXOTM,2023-10-01,414412.31,Current,0,Beacon Home Loans,2024-10-24,SubServicerRemittance
KR4RIJFHNW0O,2024-11-01,203829.51,30-DPD,0,Northgate Financial Servicing,2024-11-24,SubServicerRemittance
Z7ZNYZ9ZB641,2023-04-01,249362.81,Current,0,Atlas Mortgage Services,2023-04-18,SubServicerRemittance
OKK2H5AYA041,2019-03-01,332878.95,Current,0,Northgate Financial Servicing,2019-03-16,SubServicerRemittance
KR4RIJFHNW0O,2024-03-01,178563.64,Current,0,Northgate Financial Servicing,2024-09-06,SubServicerRemittance
KPF4EK0RALNO,2024-02-01,270106.76,30-DPD,31,Cornerstone Loan Servicing,2024-02-20,SubServicerRemittance
MBIT25GE4Q3G,2023-12-01,228462.22,60-DPD,0,Cornerstone Loan Servicing,2023-12-16,SubServicerRemittance
7NFWOQ63LRPL,2020-08-01,294978.22,Current,0,Atlas Mortgage Services,2020-08-07,SubServicerRemittance
7JTR0J4UYZDS,2023-07-01,139643.17,30-DPD,43,Beacon Home Loans,2023-07-21,SubServicerRemittance
KMTOEAFW6PRS,2021-06-01,579039.61,Current,0,Beacon Home Loans,2021-06-11,SubServicerRemittance
MLN4SND9QA00,2020-07-01,230194.38,Current,0,Beacon Home Loans,2021-05-06,SubServicerRemittance
Z8PZI2WRF10J,2023-08-01,453281.05,Current,0,Atlas Mortgage Services,2023-08-07,SubServicerRemittance
UXTZJBB8X32A,2021-10-01,504312.96,Current,0,Cornerstone Loan Servicing,2021-10-03,SubServicerRemittance
5W6O3P20GW4S,2024-08-01,186274.64,Current,0,Meridian Residential Capital,2025-06-10,SubServicerRemittance
F92RT33TYC2O,2022-06-01,520969.06,Current,0,Atlas Mortgage Services,2022-06-04,SubServicerRemittance
V564TFEQCTKE,2019-02-01,278914.28,Current,0,Atlas Mortgage Services,2019-02-16,SubServicerRemittance
3N9CF9JFEPZU,2022-10-01,191727.98,Current,0,Beacon Home Loans,2022-10-18,SubServicerRemittance
SAG6QAOHUY70,2023-12-01,407695.32,60-DPD,0,Northgate Financial Servicing,2023-12-10,SubServicerRemittance
L34T8EPBCU9Z,2024-05-01,417179.64,60-DPD,0,Beacon Home Loans,2024-05-18,SubServicerRemittance
Z03AM269BE06,2025-02-01,313037.62,Current,0,Cornerstone Loan Servicing,2026-01-23,SubServicerRemittance
S36VR2B4YYDB,2024-06-01,366115.46,Current,0,Meridian Residential Capital,2024-06-10,SubServicerRemittance
TZZFX3FRMC6X,2021-11-01,524091.91,Current,0,Northgate Financial Servicing,2021-11-02,SubServicerRemittance
G1FLWF9CO928,2021-08-01,493398.74,Current,0,Beacon Home Loans,2021-08-18,SubServicerRemittance
482GCHMGYFY6,2022-11-01,432809.99,Current,0,Beacon Home Loans,2023-08-20,SubServicerRemittance
C0HO3JVS2QIK,2025-01-01,370012.89,Current,0,Northgate Financial Servicing,2025-01-06,SubServicerRemittance
ZRY4QW1AX6MY,2022-04-01,679066.89,Current,0,Cornerstone Loan Servicing,2022-04-03,SubServicerRemittance
SLZ52H1WH4C9,2024-03-01,425859.43,Current,0,Northgate Financial Servicing,2024-03-08,SubServicerRemittance
0LMJRGRNBGT8,2024-08-01,372371.12,Current,0,Atlas Mortgage Services,2024-08-04,SubServicerRemittance
OD0U4IOSIG76,2019-09-01,301769.53,Current,0,Meridian Residential Capital,2019-09-20,SubServicerRemittance
LF656GWOR7UJ,2020-01-01,385170.33,Current,0,Northgate Financial Servicing,2020-08-17,SubServicerRemittance
2TIOCHNKX4UI,2019-04-01,513735.74,Current,0,Cornerstone Loan Servicing,2019-04-18,SubServicerRemittance
VPPBXQT4ZS81,2021-12-01,260098.96,Current,0,Atlas Mortgage Services,2021-12-21,SubServicerRemittance
EGRV8D17PWJA,2022-03-01,559026.1,Current,0,Cornerstone Loan Servicing,2022-03-24,SubServicerRemittance
CKWQFRW33THR,2021-06-01,402979.08,Current,0,Beacon Home Loans,2021-06-16,SubServicerRemittance
EABI1HMUSI5W,2024-02-01,316773.47,Current,0,Beacon Home Loans,2024-02-17,SubServicerRemittance
XNZU848UILJL,2023-10-01,487442.96,30-DPD,0,Beacon Home Loans,2023-10-07,SubServicerRemittance
WV8JNMBUSBSK,2025-05-01,216424.6,Current,0,Beacon Home Loans,2025-05-13,SubServicerRemittance
BJK175HLJCHB,2019-06-01,418348.36,Current,0,Meridian Residential Capital,2019-06-03,SubServicerRemittance
PCR5A7PO7IOB,2023-12-01,357999.34,Current,0,Meridian Residential Capital,2023-12-07,SubServicerRemittance
HLUX10GMV84L,2022-08-01,247551.59,Current,0,Meridian Residential Capital,2023-07-05,SubServicerRemittance
GIK1U9O8Q7BM,2021-05-01,407599.36,Current,0,Beacon Home Loans,2021-05-10,SubServicerRemittance
RDP1L436TIVU,2024-05-01,323806.43,Current,0,Cornerstone Loan Servicing,2024-05-02,SubServicerRemittance
50J4H0XXT1UJ,2018-11-01,207807.66,Current,0,Atlas Mortgage Services,2019-10-10,SubServicerRemittance
O31BWXJES3PT,2025-04-01,295410.92,60-DPD,0,Meridian Residential Capital,2025-04-03,SubServicerRemittance
32KN4EOU43VT,2024-01-01,348511.71,Current,0,Beacon Home Loans,2024-01-09,SubServicerRemittance
7HXBY5FMUVCR,2020-11-01,321282.54,Current,0,Atlas Mortgage Services,2020-11-11,SubServicerRemittance
RGMMOUG3JLCI,2021-03-01,262069.72,Current,0,Beacon Home Loans,2021-03-08,SubServicerRemittance
M039XV1O38Z6,2023-01-01,297000.0,Current,0,Atlas Mortgage Services,2023-01-11,SubServicerRemittance
XZ7BPCZB70T3,2023-09-01,282774.37,Current,0,Northgate Financial Servicing,2023-09-17,SubServicerRemittance
WHNG99KTF477,2021-05-01,227902.81,Current,0,Beacon Home Loans,2021-05-21,SubServicerRemittance
K6MB9J66NB3W,2022-12-01,319181.78,Current,0,Northgate Financial Servicing,2022-12-12,SubServicerRemittance
JLC93GKS6GUJ,2021-09-01,265073.42,60-DPD,77,Meridian Residential Capital,2022-07-19,SubServicerRemittance
348Y4VQS528J,2018-06-01,510420.87,Current,0,Northgate Financial Servicing,2018-06-03,SubServicerRemittance
7DO31KZRM2TR,2024-10-01,323997.88,Current,0,Cornerstone Loan Servicing,2024-10-17,SubServicerRemittance
626XN3WX3YAM,2021-12-01,257413.98,Current,0,Atlas Mortgage Services,2022-10-17,SubServicerRemittance
44FXQARHWKOS,2023-09-01,249370.22,30-DPD,47,Meridian Residential Capital,2024-09-27,SubServicerRemittance
247C4L10ERIC,2020-06-01,374782.07,Current,0,Atlas Mortgage Services,2020-06-19,SubServicerRemittance
WUNKTG5RTQJF,2023-08-01,529509.88,Current,0,Atlas Mortgage Services,2023-08-13,SubServicerRemittance
8Z4RBZ9OJWWN,2019-01-01,240808.12,Current,0,Northgate Financial Servicing,2019-01-08,SubServicerRemittance
GL8MCPN4VQR0,2022-08-01,380085.11,Current,0,Cornerstone Loan Servicing,2023-08-03,SubServicerRemittance
R8MPGBIHOXXU,2024-04-01,424148.77,Current,0,Atlas Mortgage Services,2024-04-09,SubServicerRemittance
9KJG6OP24U5L,2024-06-01,308594.87,Current,0,Meridian Residential Capital,2025-05-22,SubServicerRemittance
KDKDLM53O6RZ,2023-03-01,541591.5,Current,0,Cornerstone Loan Servicing,2023-03-07,SubServicerRemittance
K1BDXZHR575N,2024-03-01,410650.1,Current,0,Beacon Home Loans,2024-03-20,SubServicerRemittance
RV9WO9GWZRKT,2025-01-01,283343.87,Current,0,Meridian Residential Capital,2025-01-09,SubServicerRemittance
PO8YW0DAWDYG,2022-11-01,337237.67,Current,0,Northgate Financial Servicing,2022-11-08,SubServicerRemittance
4U6LGZUTOQY3,2021-06-01,354236.68,Current,0,Atlas Mortgage Services,2022-05-16,SubServicerRemittance
7YRRKX5TIESO,2024-06-01,390911.25,Current,0,Atlas Mortgage Services,2025-03-13,SubServicerRemittance
CND0W0SH9UXA,2019-10-01,346698.92,Current,0,Northgate Financial Servicing,2019-10-08,SubServicerRemittance
RVKSS3G8SM9D,2022-09-01,273971.71,Current,0,Beacon Home Loans,2022-09-12,SubServicerRemittance
MMQ8JGIGRIAO,2024-06-01,410798.13,Current,0,Northgate Financial Servicing,2024-06-24,SubServicerRemittance
8JIJQFY9U4J3,2020-02-01,480651.45,Current,0,Cornerstone Loan Servicing,2020-02-04,SubServicerRemittance
XA3F58RQWRBV,2024-12-01,518590.33,Current,0,Beacon Home Loans,2024-12-25,SubServicerRemittance
3LAD9L0Q56IU,2020-03-01,219923.61,60-DPD,0,Cornerstone Loan Servicing,2020-03-19,SubServicerRemittance
RZRDDCZ2TDYW,2022-05-01,380151.03,30-DPD,0,Atlas Mortgage Services,2023-05-05,SubServicerRemittance
BWXZCRWS08EF,2018-03-01,172000.0,Current,0,Meridian Residential Capital,2018-07-20,SubServicerRemittance
F9ACN57J9FQW,2020-05-01,489509.55,30-DPD,0,Meridian Residential Capital,2020-05-18,SubServicerRemittance
T4WWSFOAYY3X,2023-02-01,316968.25,Current,0,Meridian Residential Capital,2023-02-15,SubServicerRemittance
E1FTU9C2EDNR,2018-11-01,327547.25,Current,0,Meridian Residential Capital,2018-11-11,SubServicerRemittance
QPI9GVT3QEC8,2024-05-01,283622.13,Current,0,Beacon Home Loans,2024-05-15,SubServicerRemittance
H6GZ4JM3FVM3,2022-03-01,251784.56,Current,0,Cornerstone Loan Servicing,2022-03-14,SubServicerRemittance
ZBS0FHKVS9XD,2020-02-01,351116.24,60-DPD,0,Meridian Residential Capital,2021-01-06,SubServicerRemittance
7PM3PZ1OEW1R,2020-02-01,0.0,Prepaid,0,Meridian Residential Capital,2020-02-24,SubServicerRemittance
2HDX86MKVNHS,2021-09-01,238099.97,Current,0,Northgate Financial Servicing,2021-09-13,SubServicerRemittance
NP74G61XKPT6,2024-04-01,0.0,Prepaid,0,Beacon Home Loans,2024-04-03,SubServicerRemittance
B3H88GNN7IBO,2021-09-01,338299.76,Current,0,Meridian Residential Capital,2022-06-09,SubServicerRemittance
YBUC8H387DNI,2020-06-01,422820.36,Current,0,Northgate Financial Servicing,2021-04-25,SubServicerRemittance
VVTKK1M7JB31,2025-04-01,281767.97,Current,0,Beacon Home Loans,2025-04-19,SubServicerRemittance
3U9CKGY1M8NW,2024-08-01,738438.03,30-DPD,0,Northgate Financial Servicing,2025-08-30,SubServicerRemittance
3A17PVF6RQS0,2019-10-01,449827.73,Current,0,Atlas Mortgage Services,2020-05-14,SubServicerRemittance
QNGS17CRSPLP,2020-05-01,236649.37,Current,0,Meridian Residential Capital,2021-01-13,SubServicerRemittance
OXRITI928JJ7,2024-06-01,287869.43,Current,0,Cornerstone Loan Servicing,2024-06-02,SubServicerRemittance
RE6UVM1QVOAG,2024-01-01,304818.41,Current,0,Northgate Financial Servicing,2024-10-15,SubServicerRemittance
LBMNRMHSSCX2,2019-10-01,494136.09,Current,0,Cornerstone Loan Servicing,2020-02-22,SubServicerRemittance
P661WOAQ4CJD,2021-11-01,196210.99,Current,0,Northgate Financial Servicing,2021-11-06,SubServicerRemittance
DI0W8NZUT9UJ,2019-09-01,456000.0,Current,0,Northgate Financial Servicing,2020-08-21,SubServicerRemittance
Q0JGV35IL9AN,2019-07-01,267618.64,Current,0,Meridian Residential Capital,2019-07-16,SubServicerRemittance
0EEFDPUFZ7Q6,2023-08-01,427267.1,Current,0,Atlas Mortgage Services,2023-12-20,SubServicerRemittance
4FCVP0V2YQF6,2020-02-01,178049.82,Current,0,Beacon Home Loans,2020-10-03,SubServicerRemittance
SWB5L90P02H5,2021-03-01,433635.43,Current,0,Atlas Mortgage Services,2021-10-05,SubServicerRemittance
1TGKFC82FYTW,2023-03-01,208561.17,Current,0,Meridian Residential Capital,2023-07-06,SubServicerRemittance
04RRF39WEJ87,2019-06-01,316764.92,Current,0,Cornerstone Loan Servicing,2019-06-19,SubServicerRemittance
Y2SAVCRS3R5J,2023-11-01,362756.0,Current,0,Cornerstone Loan Servicing,2024-04-16,SubServicerRemittance
B8Q7GVXEIQU6,2019-09-01,247663.56,Current,0,Meridian Residential Capital,2020-07-07,SubServicerRemittance
T9ASY914K98K,2020-10-01,308626.61,Current,0,Northgate Financial Servicing,2020-10-14,SubServicerRemittance
WLQRM74R1GNO,2025-03-01,258378.34,Current,0,Northgate Financial Servicing,2025-03-08,SubServicerRemittance
M78XC1RIPA6G,2023-03-01,363417.51,Current,0,Cornerstone Loan Servicing,2023-03-23,SubServicerRemittance
L847G9Y08DFY,2022-01-01,333904.85,Current,0,Atlas Mortgage Services,2022-01-22,SubServicerRemittance
1E9Q6DXHNR6I,2022-02-01,505302.37,90-DPD,116,Beacon Home Loans,2022-02-08,SubServicerRemittance
AKMTQ8SVW1X5,2024-02-01,223528.41,Current,0,Meridian Residential Capital,2024-02-15,SubServicerRemittance
0B19Q390O9UP,2022-10-01,569657.9,Current,0,Atlas Mortgage Services,2022-10-14,SubServicerRemittance
XCM1976ETR7T,2025-01-01,464859.29,Current,0,Meridian Residential Capital,2025-01-22,SubServicerRemittance
755A11ZCIL7R,2025-05-01,245390.24,Current,0,Northgate Financial Servicing,2025-11-17,SubServicerRemittance
4XH9R6CZPHYG,2024-05-01,329603.06,Current,0,Cornerstone Loan Servicing,2024-10-04,SubServicerRemittance
HAF5GHPX0OZ7,2019-06-01,314565.38,Current,0,Beacon Home Loans,2019-06-21,SubServicerRemittance
ZBDXOWNX1MV2,2021-04-01,393264.01,Current,0,Cornerstone Loan Servicing,2022-02-25,SubServicerRemittance
78C2CU1289PH,2020-07-01,390899.5,Current,0,Meridian Residential Capital,2020-07-07,SubServicerRemittance
BZA90P267C18,2025-05-01,291790.76,Current,0,Atlas Mortgage Services,2025-05-08,SubServicerRemittance
V9KA349MH446,2025-05-01,213584.4,Current,0,Atlas Mortgage Services,2025-05-13,SubServicerRemittance
0B1NTJYOZE15,2024-12-01,171429.48,Current,0,Cornerstone Loan Servicing,2025-10-12,SubServicerRemittance
DH893ML43TSR,2020-12-01,345862.2,Current,0,Atlas Mortgage Services,2021-06-08,SubServicerRemittance
X9EIH8CWQDDL,2021-09-01,217053.32,Current,0,Northgate Financial Servicing,2021-09-23,SubServicerRemittance
MJRAL54XSQW3,2023-04-01,586662.09,Current,0,Beacon Home Loans,2023-04-02,SubServicerRemittance
